Date,Revenue,COGS
2013-03-17,15.297410200796184,15.086814470212587
2013-03-18,15.334370238647844,15.135563447415759
2013-03-19,15.351395493129573,15.18402820034871
2013-03-20,15.423368460840411,15.276010642352947
2013-03-21,15.81098532632325,15.686815808341406
2013-03-22,15.703085118901122,15.610791981158231
2013-03-23,15.608853707508406,15.500640007907514
2013-03-24,15.442425690146633,15.34376125202226
2013-03-25,15.361861656623583,15.243424591374898
2013-03-26,15.561476183069166,15.462749272108205
2013-03-27,15.742984891182335,15.620763343231447
2013-03-28,15.907270408039988,15.795057815495152
2013-03-29,15.941559459418938,15.849485852885435
2013-03-30,16.084596856440946,15.939849632464187
2013-03-31,16.062056883022073,15.939849632464187
2013-04-01,16.084596856440946,15.939849632464187
2013-04-02,15.925725461339717,15.813565794956558
2013-04-03,15.983506614654422,15.865773610349429
2013-04-04,15.26727936148576,15.145224385004246
2013-04-05,14.938398273025703,14.78526335793519
2013-04-06,15.113846974240502,14.985448169616003
2013-04-07,14.888714525150162,14.770597332062543
2013-04-08,15.356857038207195,15.286019092545171
2013-04-09,15.272556485160779,15.162347381290141
2013-04-10,15.60924071411267,15.488439575687432
2013-04-11,15.2611950757325,15.149113186811684
2013-04-12,15.269968769361308,15.163841067948802
2013-04-13,15.466933196683982,15.361348691437792
2013-04-14,15.321029810322573,15.169682427046446
2013-04-15,15.45792114747025,15.322764397832671
2013-04-16,15.588294946984583,15.37487392145984
2013-04-17,15.907947360533557,15.70520249004761
2013-04-18,15.692949685059768,15.474396656119369
2013-04-19,15.585588991290821,15.353902008880944
2013-04-20,15.60928744250756,15.367772998295287
2013-04-21,15.659791157564007,15.429327424767772
2013-04-22,15.80233689961735,15.584834867220682
2013-04-23,15.985418074300613,15.748180299838905
2013-04-24,16.05180269676939,15.801588548428342
2013-04-25,16.02677872748253,15.790556276853788
2013-04-26,15.633001748502679,15.396599416416239
2013-04-27,15.674965449133294,15.445476032904732
2013-04-28,16.02371291504492,15.794316683655067
2013-04-29,16.084596856440946,15.939849632464187
2013-04-30,16.084596856440946,15.939849632464187
2013-05-01,16.084596856440946,15.939849632464187
2013-05-02,16.084596856440946,15.939849632464187
2013-05-03,15.91641402601244,15.688477838945355
2013-05-04,14.986498257100859,14.765858614847481
2013-05-05,15.178206657473266,14.999786777891284
2013-05-06,15.276825973180237,15.0347000047201
2013-05-07,15.140815657200871,14.940404066636244
2013-05-08,15.512624035099837,15.26660586203612
2013-05-09,15.576056595489487,15.351750858510204
2013-05-10,15.262017091149012,15.037039527001284
2013-05-11,15.29456744728742,15.023657241524578
2013-05-12,15.27367680090745,15.04631272065641
2013-05-13,15.355274571350503,15.11779527057824
2013-05-14,15.542229593451031,15.32313226181255
2013-05-15,15.674307367429352,15.451823491995949
2013-05-16,15.86031938202485,15.624059226514833
2013-05-17,15.69043965173094,15.46677024017675
2013-05-18,15.449861946401505,15.242315571542509
2013-05-19,15.505153139724644,15.27966611051898
2013-05-20,15.579738670260525,15.399092390392202
2013-05-21,15.455774195967123,15.223285424719577
2013-05-22,15.758197629910983,15.541375100330077
2013-05-23,16.031111912132207,15.782717682207577
2013-05-24,15.713135094042793,15.472314756572594
2013-05-25,15.435808474502055,15.180679135352465
2013-05-26,15.110124308168261,14.876594816881903
2013-05-27,15.29780282598635,15.060211982211193
2013-05-28,15.651929227811621,15.42042075374168
2013-05-29,15.81152165663226,15.580550243737147
2013-05-30,16.084596856440946,15.939849632464187
2013-05-31,16.084596856440946,15.939849632464187
2013-06-01,16.084596856440946,15.939849632464187
2013-06-02,16.084596856440946,15.939849632464187
2013-06-03,16.05749584289652,15.83385447848112
2013-06-04,15.501411192949973,15.273519427222466
2013-06-05,15.741357925772018,15.521197999784796
2013-06-06,15.554730888642071,15.34854406623114
2013-06-07,15.161896122055461,14.9097352518673
2013-06-08,15.10940459778217,14.879254324142805
2013-06-09,15.171380120801267,14.93736597996678
2013-06-10,15.314438905554514,15.091529238212738
2013-06-11,15.425717946275864,15.17740808174798
2013-06-12,15.790843737215122,15.57270937214884
2013-06-13,15.739151323322808,15.531108596082877
2013-06-14,15.398916062533013,15.195637099631567
2013-06-15,15.45766607835587,15.209232972658818
2013-06-16,15.572335209122118,15.330929535178827
2013-06-17,15.572557795280066,15.349641762817576
2013-06-18,15.707509946445207,15.512837027053406
2013-06-19,15.822024087602026,15.612449648099053
2013-06-20,15.772594289395451,15.523105104296613
2013-06-21,15.52503910559627,15.296375475434484
2013-06-22,15.448132816370189,15.22925012274422
2013-06-23,15.58102300642695,15.395570762418275
2013-06-24,15.472552312117891,15.3841733310304
2013-06-25,15.72192047251814,15.630813254288942
2013-06-26,15.992223891728427,15.930584127556749
2013-06-27,15.862971211794981,15.82544349608309
2013-06-28,15.65373291551367,15.614491572287276
2013-06-29,16.071634220083496,15.939849632464187
2013-06-30,15.813242948704133,15.782543326887783
2013-07-01,15.665517792011025,15.647810532498212
2013-07-02,15.790859020726675,15.75099820668338
2013-07-03,15.899775651341395,15.878492654357032
2013-07-04,14.740291719911284,14.694421688478219
2013-07-05,14.729441968828143,14.704255348073332
2013-07-06,14.712566860527197,14.66215127819646
2013-07-07,14.900096945279671,14.897652495332439
2013-07-08,14.760156330956978,14.712005752677115
2013-07-09,15.346949377953363,15.33998298822887
2013-07-10,15.16494787665898,15.149932196334102
2013-07-11,15.570834510841646,15.542922931287334
2013-07-12,15.616114418336723,15.588248756057903
2013-07-13,15.241338638534325,15.200663370265172
2013-07-14,15.315602962975193,15.301459663494464
2013-07-15,15.29421119573093,15.255182412020215
2013-07-16,15.299619095361914,15.235057040675771
2013-07-17,15.314118500061342,15.29155686914544
2013-07-18,15.65057444036022,15.634197141423394
2013-07-19,15.657763581039314,15.60073698493503
2013-07-20,15.240484103425645,15.196333548396664
2013-07-21,15.394011045493157,15.274520914137122
2013-07-22,15.594892304940338,15.431397230376694
2013-07-23,15.30543928380029,15.083120314011184
2013-07-24,15.8074186909651,15.594687746245171
2013-07-25,15.662824296468987,15.420597749723896
2013-07-26,15.75301947385194,15.528136126706189
2013-07-27,15.286596133961789,15.068139037416396
2013-07-28,15.610185343525078,15.408277124559408
2013-07-29,15.914539282165103,15.702453785369412
2013-07-30,15.85820768802381,15.771869650461385
2013-07-31,16.084596856440946,15.939849632464187
2013-08-01,16.084596856440946,15.939849632464187
2013-08-02,15.820055606112179,15.939849632464187
2013-08-03,15.53820637998655,15.867905792254804
2013-08-04,15.429326729817358,15.774161872541564
2013-08-05,14.618213395259605,14.935279527372527
2013-08-06,14.72908821678185,15.094358145369272
2013-08-07,14.785852345504358,15.033923005046613
2013-08-08,14.935587490706007,15.256138191801721
2013-08-09,14.770581936946082,15.04472678803321
2013-08-10,14.389938400923942,14.657396231712886
2013-08-11,14.54521988717073,14.857487706449128
2013-08-12,14.47460290441173,14.757967298398883
2013-08-13,14.744474725515508,14.999229761840922
2013-08-14,14.842082360883177,15.134790607705611
2013-08-15,15.114344473096326,15.404053323399824
2013-08-16,15.10175557968196,15.354744020961471
2013-08-17,14.935929660283128,15.233709959473561
2013-08-18,14.684968843687919,14.896380776130151
2013-08-19,14.870116683858122,15.115573985651038
2013-08-20,14.81985388057684,15.076346565893237
2013-08-21,14.811638830620524,15.094193828336602
2013-08-22,15.15608401740598,15.478550238309408
2013-08-23,15.055245590233659,15.361587195234756
2013-08-24,14.858324355912968,15.223516710511262
2013-08-25,14.920390311643672,15.188133448972014
2013-08-26,15.058503679404009,15.39348959433933
2013-08-27,14.916976624066582,15.189477001610648
2013-08-28,15.137042239491631,15.393643707594359
2013-08-29,15.669481721491733,15.925948324609116
2013-08-30,15.520102768962941,15.796209118889914
2013-08-31,15.733917548793393,15.93478393852202
2013-09-01,15.610430846535532,15.752428630636773
2013-09-02,15.4994547696379,15.605041043185519
2013-09-03,15.233047283921081,15.124328776005807
2013-09-04,15.502104114820277,15.385830086409285
2013-09-05,14.968895587386301,14.819726830186713
2013-09-06,14.81062774925875,14.677334992058826
2013-09-07,14.719113252043142,14.59842973358225
2013-09-08,14.932887095130573,14.775553746038506
2013-09-09,15.142911466522907,15.039284516055892
2013-09-10,15.493939309616595,15.370934596482881
2013-09-11,15.34946552817563,15.220560162280753
2013-09-12,15.167718064896206,15.069070003473312
2013-09-13,14.925580275565935,14.839226189189192
2013-09-14,15.114238582678494,15.006104213293005
2013-09-15,14.939910995489061,14.828236872502965
2013-09-16,15.183429199970119,15.065334973137839
2013-09-17,15.503782286425997,15.369124386414851
2013-09-18,15.310761267230353,15.199992715534767
2013-09-19,14.91257681213671,14.770711562502356
2013-09-20,15.014545414669374,14.929206799651842
2013-09-21,15.150397376065225,15.039087399280405
2013-09-22,14.992103491252962,14.907706995672873
2013-09-23,15.303087207566831,15.196215029723078
2013-09-24,15.35736712937626,15.214557357493163
2013-09-25,15.394796751716612,15.282533324690053
2013-09-26,15.231373551374482,15.140384776080891
2013-09-27,15.358076008538859,15.251120311963513
2013-09-28,15.766534888699056,15.647481196797024
2013-09-29,15.442273124170177,15.287958777885144
2013-09-30,15.567998259269109,15.448267998300253
2013-10-01,15.499894855699832,15.339739222779535
2013-10-02,15.500792274694822,15.352683118039165
2013-10-03,14.521876356367594,14.33009760470091
2013-10-04,14.884675302501426,14.64184666501391
2013-10-05,14.717281514235989,14.484797145209795
2013-10-06,14.87164500973928,14.590610863265365
2013-10-07,14.550049314801983,14.331261237707034
2013-10-08,14.9083635805185,14.692945494414573
2013-10-09,15.075278074378122,14.853299548831183
2013-10-10,15.20637504513128,14.999479872882587
2013-10-11,14.477344228082304,14.25779851947701
2013-10-12,14.969506896292932,14.7566163183503
2013-10-13,15.12908700842407,14.896212224764602
2013-10-14,14.946135532078461,14.690156786317035
2013-10-15,15.21729857756471,15.00378667332059
2013-10-16,15.384340725841623,15.187782999853281
2013-10-17,15.023997155779478,14.813884866137501
2013-10-18,14.990730600061116,14.755640808891865
2013-10-19,15.032394414789183,14.834114606698162
2013-10-20,14.876241309449219,14.649353783619993
2013-10-21,15.042220429901935,14.827607870052045
2013-10-22,15.184672465648662,14.97530855649967
2013-10-23,15.403747248404429,15.166573533571295
2013-10-24,15.281967584177906,15.040177500895592
2013-10-25,15.069334369281153,14.824696771148977
2013-10-26,14.888328162567605,14.662054146817354
2013-10-27,14.89722720914406,14.676462767696428
2013-10-28,14.989786976154436,14.766499561381865
2013-10-29,15.604258995248717,15.391011747069696
2013-10-30,15.755806766876168,15.531709516255768
2013-10-31,15.546996051496524,15.325308121127653
2013-11-01,15.388975452648546,15.14547444358513
2013-11-02,15.398928982448112,15.169895583351956
2013-11-03,14.652997257356592,14.454503207331433
2013-11-04,14.785779174486729,14.571041264326412
2013-11-05,15.076799224901118,14.85157341793815
2013-11-06,14.707774443076797,14.45233232528997
2013-11-07,14.578751951312134,14.37831290342816
2013-11-08,14.604068831418465,14.398120401776438
2013-11-09,14.518079053235397,14.28214384523285
2013-11-10,14.816958270831455,14.55729731040282
2013-11-11,15.067121485972901,14.799953091458594
2013-11-12,15.456919614969951,15.196558146313105
2013-11-13,15.359078770301778,15.102794021312375
2013-11-14,14.952992773908518,14.715748945591473
2013-11-15,15.030664406791685,14.815803774314368
2013-11-16,15.029203306210308,14.821247480927685
2013-11-17,14.697843660728369,14.46062388428032
2013-11-18,14.561802977004218,14.391230467076245
2013-11-19,14.990361812319957,14.825665821560563
2013-11-20,15.01581122423658,14.90873945883454
2013-11-21,14.7691877833774,14.675184778554529
2013-11-22,14.751707300025707,14.74859815730227
2013-11-23,14.535461082927695,14.514511809962372
2013-11-24,14.739653520227227,14.746877340922104
2013-11-25,14.693614312276354,14.673340581321934
2013-11-26,14.949234484857923,14.941652335546324
2013-11-27,14.954436420728877,14.923212932993877
2013-11-28,15.090882978442341,15.07254803486065
2013-11-29,14.385392570276165,14.388647983692785
2013-11-30,14.803443939294192,14.798347652662127
2013-12-01,14.687514587644381,14.699459511428548
2013-12-02,14.632532294253258,14.615935389802612
2013-12-03,14.47475884374156,14.459878948540101
2013-12-04,14.888668335287521,14.872452808597076
2013-12-05,14.618220300705492,14.625057831689636
2013-12-06,14.35687074465568,14.371982265598012
2013-12-07,14.183053234586678,14.15793693346735
2013-12-08,14.354786008120286,14.332538358407582
2013-12-09,14.488152230265081,14.472100999438991
2013-12-10,14.629199073240384,14.603254732253621
2013-12-11,14.919640479792486,14.922165795231576
2013-12-12,14.910306530419142,14.89615986395192
2013-12-13,14.5723549480459,14.549643628412895
2013-12-14,14.624554494050068,14.65090796515947
2013-12-15,14.583160478104169,14.555079896416654
2013-12-16,14.80661114475766,14.816165651238052
2013-12-17,14.968425348643027,14.921313617624666
2013-12-18,14.97538549545453,14.984762890563431
2013-12-19,14.934759828372448,14.908041952078683
2013-12-20,14.73209912548099,14.73832373636194
2013-12-21,14.98282309264201,14.966068325967756
2013-12-22,15.061458059553315,15.05637178661727
2013-12-23,14.891420971375565,14.865168467480409
2013-12-24,14.782413610015665,14.748571795484574
2013-12-25,15.152579338134604,15.127002140223542
2013-12-26,15.002936033276512,15.00004417362221
2013-12-27,14.432571928661433,14.433199623029338
2013-12-28,15.081707784214357,15.06478390767341
2013-12-29,15.689866970028104,15.688315395110962
2013-12-30,15.572160064647761,15.555135508899706
2013-12-31,15.647686914067561,15.620571045149148
2014-01-01,15.563621207631007,15.531668637111641
2014-01-02,15.147309529774146,15.114702177920956
2014-01-03,14.671980624762151,14.442329034631921
2014-01-04,14.623594531917751,14.373767068214503
2014-01-05,14.67496317763761,14.431481909922915
2014-01-06,14.785987865248874,14.579328989410815
2014-01-07,15.050146328504699,14.848486104893489
2014-01-08,14.626672182959082,14.408072005427444
2014-01-09,14.61043567540349,14.448991159513184
2014-01-10,14.45016051063727,14.260676424242082
2014-01-11,14.751934423295744,14.52446560817457
2014-01-12,14.591495132805333,14.388403143579922
2014-01-13,14.718805416104027,14.504300178133397
2014-01-14,15.02654772779811,14.820534891281122
2014-01-15,15.106886835400108,14.860123237335626
2014-01-16,14.511539287870287,14.307427184148088
2014-01-17,14.717483623483908,14.509729763699841
2014-01-18,14.356815317616402,14.102311229596449
2014-01-19,14.712872440207335,14.467297573174351
2014-01-20,14.957738046918777,14.700453865325327
2014-01-21,15.093857421182573,14.862339207484085
2014-01-22,14.992581241483343,14.75689436077124
2014-01-23,14.974845600104338,14.743088006538038
2014-01-24,14.409948277705139,14.150467618714625
2014-01-25,14.613802913998013,14.390506879604153
2014-01-26,14.509924351031817,14.256244787087631
2014-01-27,14.908705301533052,14.674358257145435
2014-01-28,15.503962515641618,15.278962769555768
2014-01-29,15.4031290201213,15.183877845037866
2014-01-30,15.162090987518678,14.91651922635287
2014-01-31,15.132476435035617,14.893315926202636
2014-02-01,15.157094026237436,14.930466947828435
2014-02-02,14.68357494649216,14.44946773121861
2014-02-03,14.534039835316939,14.262555971402362
2014-02-04,14.8405166859861,14.602881059729839
2014-02-05,14.770762954056817,14.518242616468994
2014-02-06,14.697588829145893,14.491588840183725
2014-02-07,15.033944729833252,14.79182410425217
2014-02-08,14.882859711273245,14.660569979200554
2014-02-09,14.896617813643765,14.695223758161232
2014-02-10,15.125346150588012,14.835282915888142
2014-02-11,15.349611074197137,15.110108347326658
2014-02-12,15.056010982128582,14.819385482737696
2014-02-13,14.975600099365552,14.771551278285443
2014-02-14,14.78343996457532,14.537652959653663
2014-02-15,14.870887671900183,14.583493926535828
2014-02-16,15.19936825783488,14.985055727084438
2014-02-17,15.139329135706188,14.915862113230958
2014-02-18,15.405312204663343,15.176499421280514
2014-02-19,15.312803847972159,15.077067081008549
2014-02-20,14.930664820634451,14.71243373164596
2014-02-21,15.037632175731012,14.820781374983143
2014-02-22,15.26528305164594,15.039896703062945
2014-02-23,15.201165644791889,14.974385021596422
2014-02-24,15.372204102660307,15.159548907269086
2014-02-25,15.742558220738033,15.533352833249543
2014-02-26,15.865296614191395,15.633121066108734
2014-02-27,15.595937856671675,15.366856330889906
2014-02-28,15.522292520485594,15.322136165292534
2014-03-01,15.297133391902989,15.099737159682745
2014-03-02,15.413554470616516,15.193886400202368
